evaluation_id,session_id,task_id,task_order,agent,strategy,scope_id,rule_id,category,file,message,delta_scope,change_type
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.email lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.phone lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.role lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.deletedAt lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.lastContactedAt lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.dealId lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.contactId lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.role lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.createdAt lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.updatedAt lacks a matching executable migration.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-DUP-C-002-single-policy-implementation,DUP,backend/src/modules/deal/deal.service.ts,Policy createValidationException has more than one authoritative implementation.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/contacts/ContactForm.jsx,"React component file has 328 non-blank, non-comment lines; maximum is 300.",run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/deals/DealForm.jsx,"React component file has 465 non-blank, non-comment lines; maximum is 300.",run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactDetail.jsx,component-clone logic has more than one production implementation.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,run_local,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.name lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.value lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.expectedCloseDate lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.createdAt lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.updatedAt lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.deletedAt lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/DealDetail.jsx,component-clone logic has more than one production implementation.,run_local,resolved
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
